"viability_predict_ratio","gene_GRIN1","gene_GRIA1","organelle_disruption","dna_damage","restoration_efficiency_index","thawing_rate","ice_crystal_formation","osmotic_stress_level","temperature_transition_stress","cooling_rate","target_temperature","nucleation_temperature","cellular_complexity_factor","dendritic_complexity","thaw_cool_efficiency","dendrite_soma_ratio","dendrite_length","soma_diameter","ice_cooling_interaction","membrane_thawing_interaction","membrane_integrity_loss","cryoprot_cooling_interaction","cryoprotectant_concentration","specimen_id","brain_region","cell_type","age","sex","input_resistance","resting_potential","threshold_voltage","capacitance","time_constant","axon_length","dendrite_branches","gene_GRIA2","gene_GRIA3","gene_GRIN2A","gene_GRIN2B","gene_GABRA1","gene_GABRB2","gene_SLC6A1","cryoprotectant_type","penetration_time","freezing_duration","sample_volume","thawing_method","post_thaw_dilution_ratio","rewarming_protocol","intracellular_ice_damage","protein_denaturation","viability_post_thaw","metabolic_activity_recovery","electrophysiological_recovery","morphological_integrity","functional_connectivity","restoration_score","restoration_success","experiment_date","lab_id","protocol_version","experimental_group","pretreatment"
1.113853334972378,2.6612259791101174,4.637101770575856,4.50633790279217,2.0449859270475645,3.9392325288708463,47.57435671164396,4.755214862378946,2.5395408328001645,17.694350953682843,6.898153209375241,-129.5475435398451,-7.489199720885926,11.909737774918833,3.2636894870694935,6.896680208115111,40.58299823695906,1056.1064681110518,26.02337219996852,32.80220066418817,1813.0771735043486,38.11038758744988,102.62953037296035,14.87782704412496,11.0,"thalamus","granule",68.0,"M",330.9343273923953,-69.05076081893768,-54.976107152058006,97.07826356936641,21.333363818916602,2063.546374421399,11.0,3.689260226723548,2.78334830458524,3.213623717586657,1.8368378641627583,4.550877944038621,3.921222000398584,5.2899072826620905,"Propylene glycol",15.852229068838477,7.468127491694899,3.6014590089312546,"Infrared",5.896110622267988,"Standard",2.1612036335841367,92.62320693508147,70.5831041958459,0.0,21.352900824148435,0.0,1.9463635546580313,25.737465956782163,0.0,11/19/23 12:00 AM,"Lab_D","v1.1","Treatment_A","None"
3.204549862678951,3.7761407673824747,5.498880194179692,2.782221597126277,0.11110720380191341,2.8202826414943316,81.64330839115878,3.31061720317644,8.743876012796884,37.76764772991574,4.508830578012426,-176.6952584793955,-6.407333535149818,19.580625249739864,4.22222770835484,18.10742430405283,71.28281319850493,1203.2187043293934,16.87950643837145,14.927012077775908,0.0,0.0,78.3352817022782,17.373746994239426,12.0,"cerebellum","purkinje",47.0,"F",356.46622187697506,-67.11620966903465,-51.98887142856797,88.14146933903956,15.464959208086704,2043.485108787679,16.0,3.1911370255357854,3.827215122724668,1.6995753341947526,3.091179313594536,4.310520302492103,1.7759880983900251,6.412723609968756,"Ethylene glycol",45.75959353268245,5.693584021011046,2.668759617159486,"Conduction",6.516872758573196,"Standard",2.3629003901205246,32.83443446534447,40.168446971847615,0.0,0.0,42.018864430464525,0.0,18.35336375612396,0.0,11/20/23 12:00 AM,"Lab_A","v1.0","Control","Membrane stabilizer"
1.1753114727013823,4.256196246193049,3.5086797886587835,3.4241174603353137,3.1815363631015785,3.9654253393485055,58.83886506764093,2.5633482658800104,5.78812130797027,9.449125551071715,8.787891930331087,-92.25706938401056,-9.219175205062156,13.660330389212223,3.518492845964124,6.695447046243337,66.18630824934003,787.1556979328985,11.893029219389156,22.52642754035513,1682.9296565159477,28.602347352914748,55.4675682574515,6.3118172932927425,13.0,"striatum","pyramidal",50.0,"M",448.25051758603615,-60.69097108165184,-48.43753351187738,85.26027639166489,20.899155397689533,2761.76265611452,16.0,4.084104689782817,5.221355581689428,2.366755840395812,2.6949395864306234,4.135690175405453,3.1789794845060415,4.309863668082393,"Propylene glycol",13.739162797954199,22.754631360150665,1.4368036859407598,"Water bath",5.213655064258904,"Customized",4.41060374622996,22.469449178035582,35.523602369235356,0.0,0.0,,0.0,21.030851061602224,0.0,11/21/23 12:00 AM,"Lab_A","v2.0","Treatment_A","None"
2.638534956099077,3.275903638406821,6.650170259832011,0.05499200535229898,3.7059721389143228,5.530950224085996,94.3035439044003,3.628655446815356,4.698476498985827,44.75538928815446,3.6593480478666724,-169.1733412407029,-5.397794817581906,26.831289084333946,5.40622392285324,25.770586090977982,54.087057465815825,1199.0422444954797,22.16874610443173,13.278513225684542,5435.124118013728,57.63435702399005,69.89939741512,19.101598563675836,14.0,"hippocampus","purkinje",77.0,"M",295.16855466883896,-75.38345084612565,-58.87109345362851,86.03022408552613,22.437069634524217,1316.7761865529683,27.0,3.399454134540167,3.1770750417660483,2.3987057169648343,2.404743803745462,3.268804559372651,3.9089163105392095,4.763875650024511,"Trehalose",55.858771756203254,2.9359200408846884,4.28701380563878,"Infrared",8.291139715107633,"Stepwise",1.3390959443840167,46.42630307759832,0.0,39.60859127031836,73.62017082680033,0.0,11.165313906302405,24.320549505369097,0.0,11/22/23 12:00 AM,"Lab_B","v2.1","Treatment_B","Membrane stabilizer"
1.6186076553422826,3.6575714066054275,5.5748584956824025,4.231715294375993,1.4712178804213742,11.89134533177844,27.65267189748987,0.3621486848874691,6.4184830563434065,94.98494267240767,1.76047944232807,-174.00087491773377,-6.781836012249824,16.500004804755182,3.574357992291156,15.70746651884886,37.02270321295205,854.2695171359646,23.074206986514866,0.6375553148105356,393.888904411673,14.244153544071366,27.940079733064817,15.870721952945196,15.0,"thalamus","purkinje",28.0,"F",253.33932961772013,,-56.9467416438175,102.25101430016457,18.91773888614276,1138.8283215651072,11.0,2.8339341240622042,3.2342201260626924,3.781821210965456,2.0888330989007775,1.8055961126238227,1.7653866920152999,5.6261465078264346,"DMSO",47.07700684738166,5.868429021103575,2.4548334381745245,"Air warming",7.908454175124085,"Rapid",0.3693083831876627,17.93263566745925,11.189012751642203,40.712947902095216,75.05032872322539,90.70394973024932,12.64107265174019,42.01111250785521,0.0,11/23/23 12:00 AM,"Lab_D","v1.0","Treatment_B","Membrane stabilizer"
1.6430216488014298,6.160294129920043,4.464119895709285,4.082067120647488,2.383319998097871,4.712809991112089,99.11353063465359,3.13193897906269,6.714583416750603,19.597605505261832,8.209807561926064,-169.53780121484192,-8.645231342099464,13.996224528762829,2.634728747392499,12.072576596594553,49.4819828670491,1429.6965698297552,28.893275632691243,25.71261631379987,9791.370011508548,98.78943822111347,78.29120704351728,,16.0,"hippocampus","granule",73.0,"M",337.6662880188621,-68.6916851365176,-54.43272251848284,108.9007172823238,16.84856777967429,1033.3549641672134,14.0,4.593428888848537,3.0396853817477494,3.6600954605303793,1.4511813086197816,3.978266507071606,3.0996161598463114,5.387890246397785,"Glycerol",26.77461029834944,2.856636005407032,3.14147030904179,"Infrared",5.546421267653501,"Customized",5.0,68.4002885139897,0.0,35.62155634140958,26.646746927130014,46.840806856620674,48.606862630376284,26.770811076757465,0.0,11/24/23 12:00 AM,"Lab_A","v2.1","Treatment_C","Antioxidant"
2.0669084683934473,4.64830604270121,5.8134071178865,0.10124309211747451,4.959283976238542,7.392016500193777,36.81272748808957,3.594864696532221,1.3850495288541471,11.581324234999915,6.902505224121624,-89.32388249364298,-9.383731459309704,30.55283902358072,5.840886393001497,5.333241525039797,56.86966853222316,1324.1951932498778,23.284735561621396,24.813572347824053,1377.7813250230422,37.426765660567014,74.8294459296556,10.840911161958303,17.0,"thalamus","interneuron",70.0,"M",343.6086389749347,-64.26295334904196,-58.31605995265838,58.15785540749552,9.07351576332547,2534.572131967957,20.0,4.6272912012854635,4.057234404684163,3.070486092258917,1.693246335838461,2.5655842411520404,3.992673054368966,5.559699064220976,"Trehalose",28.146938961266912,23.548863018822036,0.4882100356165072,"Infrared",8.689864481035574,"Customized",2.9048069987147533,33.79905000777694,0.0,93.33725366481391,0.0,15.651538504791603,20.0,24.015181508681525,0.0,11/25/23 12:00 AM,"Lab_C","v1.1","Treatment_C","Membrane stabilizer"
1.8931718729328137,4.373433172760793,6.222349067073107,2.7141260837085914,2.881715064907993,9.505863648935595,67.81815762159754,0.7134039074059378,9.999034000345443,37.614475000622754,2.7972850820455273,-114.4697819674855,-9.251372179269048,24.548843472155724,4.63370101734755,24.24427815988108,40.48759554496906,977.383932822753,24.140330381861897,1.9955941076596186,3320.861022360076,48.96713710344892,47.2642210634491,16.896461989811538,18.0,"striatum","glial",48.0,"M",328.2138694013368,-71.52111940585907,-52.65345217613272,128.25668113539786,25.719183632101952,1613.28125406617,12.0,5.111698535644107,3.4317035652378984,3.451064881637557,3.0646711244368774,4.4197153887313245,4.0572405997871055,6.1602584746082645,"Propylene glycol",35.324804810205066,22.123510709231116,2.5370214833215643,"Water bath",7.759805773981473,"Rapid",1.666947743124037,57.617178654057675,7.651968080552926,15.0,0.0,21.754960836411804,65.14621315088033,18.330766522259697,0.0,11/26/23 12:00 AM,"Lab_C","v2.1","Treatment_B","None"
4.501082976553269,4.621212298974505,5.072144538619282,4.533277852186347,1.7553745283078332,50.29005407488209,55.16683422549862,0.2563514040721225,4.2752761912402795,18.004104165970087,5.596286932401213,-106.84281823912809,-6.086685365519459,,1.3970924382016032,9.857756561068259,43.1950058076553,807.2833110939918,18.68927428066047,1.4346160127115222,1742.1552798160978,31.57975809695561,31.05859664161105,5.549857792635493,19.0,"cortex","glial",33.0,"F",274.88721419029383,-64.00679314004475,-52.46988213352883,126.83401525883986,22.01650195122641,2066.093234757443,13.0,2.9756026253958217,2.424912213207115,3.4707904439669703,2.970502494536216,4.174784825806521,2.602926975715362,4.653245885847509,"DMSO",28.04847068242701,17.482526564604452,3.520972455697241,"Water bath",8.00723663848579,"Standard",4.611661435121187,59.471949590712505,89.68800666398081,,17.259603473663958,18.058232257318515,0.0,21.030851061602224,0.0,11/27/23 12:00 AM,"Lab_D","v1.1","Treatment_B","None"
2.0294019787171873,3.4262957301103754,4.7834152102349385,0.9069399351564023,3.1374443832006653,7.612227545607723,42.36187611243245,3.5806908885715343,1.5538838221890656,33.63081951172751,4.317597216641028,-152.26378245062668,-7.05944973343521,9.095688147317668,2.2158363950716855,9.811446966187555,,769.0268040650833,19.993844595384882,15.459981014148346,2430.859297978444,57.383183207625464,27.174985421200645,6.294006610079769,20.0,"thalamus","granule",59.0,"F",310.5797485190197,-79.6868115823823,-53.321652772014886,53.38690472906201,22.13808640792391,1942.6414379377104,13.0,3.5190726932890133,4.115511691428727,2.6363804428670283,1.3514275703045664,3.3961154560594196,4.54436921590882,6.43702589813474,"Glycerol",49.17342757191579,10.797379741058007,2.9619523586754735,"Water bath",9.607607014900749,"Standard",5.0,51.49878803458964,0.0,,13.041746527231869,0.0,0.0,21.030851061602224,0.0,11/28/23 12:00 AM,"Lab_C","v2.1","Treatment_B","Membrane stabilizer"
4.048496080168497,4.293080214094038,6.493474213473005,1.7632246077854907,0.9001115343204225,1.2038966056144784,22.537826493890194,2.15891247082748,8.670908572979638,8.752286699389476,9.419167876138749,-90.53546626805488,-8.096208546409084,10.580757178339962,1.9618418929586765,2.392761949915394,65.2288737572817,1174.725700414906,18.00928994705765,20.335158992613533,2193.3656779465355,97.31930798833407,185.34475039538052,19.67740174425683,21.0,"hippocampus","purkinje",60.0,"F",354.5523051082334,-76.26674096560943,-54.29025474737141,121.71853392645595,12.193238321113501,1556.81242968001,6.0,4.230495405089723,2.537809284152173,2.4575006936122716,2.099919847724901,5.825537038023988,4.3055220583513325,3.2799850506006503,"Trehalose",58.736847205080785,5.374097117051829,,"Conduction",3.398202470882824,"Stepwise",5.0,15.65257094230983,0.0,39.317651670832625,26.36091046245303,38.481753411526334,0.0,18.90797543838608,0.0,11/29/23 12:00 AM,"Lab_B","v2.1","Treatment_B","None"
10.751026995828754,5.2719087807381575,7.118975146918098,0.1552683925934053,0.9962618663729,2703.564450316664,22.13507363069905,4.4460074923045,5.50879274254155,15.326709978123374,6.269654863745975,-104.42867752863079,-8.3354957690656,22.58628663634954,3.6456296045090557,3.5305091128212203,58.671582077567486,993.9194466939003,16.94038939294115,27.874932498377955,1954.8157738502753,88.31304591366475,71.71122674504564,11.437826850679278,22.0,"striatum","pyramidal",41.0,"F",294.4633285459652,-68.2567782783289,-50.890873666090656,121.10437702662085,26.899193498700285,2425.7386187778493,22.0,3.49796012318774,1.4015038799160007,4.536686415622371,2.498467322614065,2.76071253269562,3.2412279639424004,6.0774375455856715,"Glycerol",39.226075771909656,6.094263675463275,1.1947938520733792,"Infrared",3.4088334613016427,"Customized",2.526344743241853,99.10006400933713,0.0,39.53731083753626,29.609460901779144,0.0,18.898605745890006,16.664145209746582,0.0,11/30/23 12:00 AM,"Lab_B","v2.0","Control","Calcium chelator"
1.5390434636847032,4.828639379424876,5.029435657568108,1.7797023769987574,4.6246235735700845,5.686238637796319,74.03552446403758,1.5596944107841881,8.347226582944812,51.48381299084184,2.0046979812764203,-108.93070594915073,-5.721209977997349,17.60237194795023,3.5711580368167883,36.93101163143692,,1185.3733771503917,19.993844595384882,3.126716236707178,3263.800753670339,44.08425248956959,23.934773827857818,11.939341512489676,23.0,"thalamus","purkinje",30.0,"F",346.6439542164311,-77.05412249043937,-58.466876445006584,100.0089098837509,17.6739156669096,1936.2685158913077,17.0,4.570911983807822,1.4046754585644219,0.5108721951976762,2.4331844114066636,3.375662348743834,2.3410485567328907,6.14720568757631,"Ethylene glycol",32.30186638337645,11.189920196788263,1.617383980441782,"Infrared",9.000570301215761,"Rapid",4.709122713026828,17.26032292411297,0.0,34.551151655060515,78.20381379451877,33.8333532326629,0.43221050067860567,27.690827649917082,0.0,12/1/23 12:00 AM,"Lab_D","v2.1","Treatment_B","None"
5.92774553974381,3.253726978368896,3.8417856529110255,0.0,1.1960002058466535,23.909961340278915,43.98772446786802,0.21215368624322273,8.666942408738612,14.751174061739993,5.270410300051359,-83.3709270939376,-5.626187381092695,12.642259098635556,3.563451932395499,8.34616698958701,114.0919360175689,1440.845793859128,12.62881360552295,1.1181369731701454,2853.2297350947943,64.86422677260812,48.31756193267879,9.167704065129037,24.0,"cortex","granule",42.0,"F",343.65792743095744,-75.87235263383359,-54.80419541397234,74.05662756230248,18.556023486502568,1881.1324614808077,27.0,4.497932887483936,2.798931853575317,2.2586966310627474,2.4254826830634317,2.879308417616252,1.8341481779679643,4.225529623945959,"Propylene glycol",21.13870701341086,18.669121440739076,3.5330593549952756,"Conduction",7.950037360471115,"Customized",3.606218040646368,75.15073605709098,10.0,92.0422912575482,0.0,44.056912098925444,31.997467328197086,32.81661516557802,0.0,12/2/23 12:00 AM,"Lab_A","v1.0","Treatment_A","Calcium chelator"
4.277106763047142,2.1212760403220137,4.529397845075442,0.0,1.5539468960787206,4.477597871278353,96.51681767196484,3.2493801461575984,6.633416027975058,16.84179839332091,8.694289908976582,-153.52116762797155,-7.0936898079035355,4.556012689170207,1.3700905405010493,11.101173147253148,78.59581038749477,845.9234122567752,10.762958077360425,28.25105301516686,3261.489597882004,33.79193053139138,120.95855927599492,13.912413841998642,25.0,"cortex","glial",20.0,"F",206.78342358454526,-72.6388843212297,-57.21640860619067,120.30456183330145,14.653565722905874,2116.4356538701254,27.0,4.4792953561910664,3.1030415657713886,2.7962174785900937,0.8879251816232641,6.041316032259221,3.377545661449114,3.549363824023085,"Trehalose",42.67167096239001,7.088778407976054,1.198534424313055,"Air warming",9.338909872920647,"Controlled",3.644811996596551,79.1362874055159,32.56256717250521,,0.0,0.0,21.17885862367525,21.030851061602224,0.0,12/3/23 12:00 AM,"Lab_A","v2.0","Treatment_C","Calcium chelator"
2.2191530475078816,3.2744844515196827,6.033015744469201,1.4742815635011781,2.7188862098487694,1.235284410797527,39.30836378557042,3.421196133012903,9.300930203988395,17.11673783955024,6.879218365308385,-125.12705697167779,-7.377279671674819,10.99173169644065,2.3619084533949506,5.714074143045216,36.60453612116885,753.9723512483824,20.597784622992425,23.53515526954439,2867.956261789567,72.96045893526497,41.549575191342306,6.039868628226007,26.0,"cerebellum","purkinje",65.0,"M",254.91996269822138,-66.14280504042088,-52.33025100230449,95.17537867405298,11.06527134330076,2360.3860424191084,8.0,5.459667233304264,3.9556292730487392,3.559951427319347,0.8285159114521896,6.352244141646079,4.464512571056829,4.7678325954402565,"Trehalose",44.278843090769854,8.148213988296874,3.146460415013521,"Microwave",1.5681714429200775,"Customized",4.399474271226547,14.516370836127269,10.0,30.623542857288683,9.912861214088263,,0.0,21.030851061602224,0.0,12/4/23 12:00 AM,"Lab_A","v1.0","Treatment_A","None"
1.161621522588939,4.543534227465913,3.9697847039862055,2.8293602424479554,4.498463101388031,39.4787695235412,98.51713495731666,1.8873768871797694,1.3216469655472078,9.940899131839926,8.503294722937234,-90.44815491864291,-5.9177597896171426,12.134521904565451,2.8507147452763557,11.58576036316504,51.94815464024181,1038.5120469065253,19.991317383621524,16.048921924949436,3440.242299216713,34.92024306946427,93.59801389381951,11.007264471422273,27.0,"cerebellum","glial",56.0,"M",221.90965693022642,-79.47982420653645,-60.5000234935193,110.97757687637913,25.786731558617834,1520.511878232776,29.0,4.644077074458449,3.6408164117811017,4.135506526103192,3.170194743361313,3.577878135669569,2.8528473342228096,5.403803130829264,"DMSO",44.25953035071819,14.798718702302823,2.989714301525396,"Air warming",6.64981369535437,"Customized",5.0,93.31635115498803,94.68194551725406,0.0,0.0,63.11554730990723,0.0,37.8719157516623,0.0,12/5/23 12:00 AM,"Lab_A","v2.1","Treatment_A","Calcium chelator"
